中文項目名稱,健保支付點數,備註,生效起日,生效迄日,英文項目名稱,診療項目代碼,支付規定
身心障礙者轉出醫療院所至特殊醫療服務計畫院所之轉診費用,200,註：1.交付病人牙醫醫療院所轉診單，且病歷應記載。2.提供病人或家屬相關諮詢及轉出病歷摘要(不包含X光片)。,20160401,29101231,,00304C,第三部 牙醫；一、醫事服務機構實施牙科診療項目，除本部所表列外，得適用本標準其他章節之項目。；二、牙
符合牙醫門診加強感染管制實施方案之牙科門診診察費1.每位醫師每日門診量在二十人次以下部份（≦20）－處方交付特約藥局調劑,362,註：1.處方交付特約藥局調劑或未開處方者，不得申報藥事服務費。2.處方由本院所自行調劑者，得另申報門診藥事服務費。3.偏遠地區因所在地無特約藥局，交付慢性病連續處方箋至其他特約醫院或衛生所調劑，得比照處方箋交付特約藥局調劑。4.本項支付點數含護理費32點至43點。,20230301,29101231,,00305C,(三)前述適用鄉鎮牙醫師如有以下各項情形之一，不適用本原則之折付方式：；1.該分區已結算之最近四季浮
符合牙醫門診加強感染管制實施方案之牙科門診診察費1.每位醫師每日門診量在二十人次以下部份（≦20）－未開處方或處方由本院所自行調劑,362,註：1.處方交付特約藥局調劑或未開處方者，不得申報藥事服務費。2.處方由本院所自行調劑者，得另申報門診藥事服務費。3.偏遠地區因所在地無特約藥局，交付慢性病連續處方箋至其他特約醫院或衛生所調劑，得比照處方箋交付特約藥局調劑。4.本項支付點數含護理費32點至43點。,20230301,29101231,,00306C,第三部 牙醫；一、醫事服務機構實施牙科診療項目，除本部所表列外，得適用本標準其他章節之項目。；二、牙
符合牙醫門診加強感染管制實施方案之牙科門診診察費2.每位醫師每日門診量超過二十人次部分(＞20)－處方交付特約藥局調劑,162,註：1.處方交付特約藥局調劑或未開處方者，不得申報藥事服務費。2.處方由本院所自行調劑者，得另申報門診藥事服務費。3.偏遠地區因所在地無特約藥局，交付慢性病連續處方箋至其他特約醫院或衛生所調劑，得比照處方箋交付特約藥局調劑。4.本項支付點數含護理費32點至43點。,20230301,29101231,,00307C,(三)前述適用鄉鎮牙醫師如有以下各項情形之一，不適用本原則之折付方式：；1.該分區已結算之最近四季浮
符合牙醫門診加強感染管制實施方案之牙科門診診察費2.每位醫師每日門診量超過二十人次部分(＞20)－未開處方或處方由本院所自行調劑,162,註：1.處方交付特約藥局調劑或未開處方者，不得申報藥事服務費。2.處方由本院所自行調劑者，得另申報門診藥事服務費。3.偏遠地區因所在地無特約藥局，交付慢性病連續處方箋至其他特約醫院或衛生所調劑，得比照處方箋交付特約藥局調劑。4.本項支付點數含護理費32點至43點。,20230301,29101231,,00308C,(三)前述適用鄉鎮牙醫師如有以下各項情形之一，不適用本原則之折付方式：；1.該分區已結算之最近四季浮
符合牙醫門診加強感染管制實施方案之牙科門診診察費3.山地離島地區（包含「全民健康保險牙醫門診總額醫療資源不足地區改善方案」山地離島地區之門診及巡迴案件）－處方交付特約藥局調劑,392,註：1.處方交付特約藥局調劑或未開處方者，不得申報藥事服務費。2.處方由本院所自行調劑者，得另申報門診藥事服務費。3.偏遠地區因所在地無特約藥局，交付慢性病連續處方箋至其他特約醫院或衛生所調劑，得比照處方箋交付特約藥局調劑。4.本項支付點數含護理費32點至43點。,20230301,29101231,,00309C,(三)前述適用鄉鎮牙醫師如有以下各項情形之一，不適用本原則之折付方式：；1.該分區已結算之最近四季浮
符合牙醫門診加強感染管制實施方案之牙科門診診察費3.山地離島地區（包含「全民健康保險牙醫門診總額醫療資源不足地區改善方案」山地離島地區之門診及巡迴案件）－未開處方或處方由本院所自行調劑,392,註：1.處方交付特約藥局調劑或未開處方者，不得申報藥事服務費。2.處方由本院所自行調劑者，得另申報門診藥事服務費。3.偏遠地區因所在地無特約藥局，交付慢性病連續處方箋至其他特約醫院或衛生所調劑，得比照處方箋交付特約藥局調劑。4.本項支付點數含護理費32點至43點。,20230301,29101231,,00310C,(三)前述適用鄉鎮牙醫師如有以下各項情形之一，不適用本原則之折付方式：；1.該分區已結算之最近四季浮
符合牙醫門診加強感染管制實施方案之重度特定身心障礙(非精神疾病)者診察費,662,限「全民健康保險牙醫門診總額特殊醫療服務計畫」適用對象之牙醫醫療服務申報。,20240701,29101231,,00311C,第三部 牙醫；一、醫事服務機構實施牙科診療項目，除本部所表列外，得適用本標準其他章節之項目。；二、牙
符合牙醫門診加強感染管制實施方案之中度特定身心障礙(非精神疾病)者診察費,562,註：限「全民健康保險牙醫門診總額特殊醫療服務計畫」適用對象之牙醫醫療服務申報。,20240701,29101231,,00312C,第三部 牙醫；一、醫事服務機構實施牙科診療項目，除本部所表列外，得適用本標準其他章節之項目。；二、牙
符合牙醫門診加強感染管制實施方案之中度以上精神疾病病人診察費,462,1.限「全民健康保險牙醫門診總額特殊醫療服務計畫」適用對象之牙醫醫療服務申報。2.限精神疾病及思覺失調症之病人。,20240701,29101231,,00313C,第三部 牙醫；一、醫事服務機構實施牙科診療項目，除本部所表列外，得適用本標準其他章節之項目。；二、牙
符合牙醫門診加強感染管制實施方案之輕度特定身心障礙者(非精神疾病)及失能老人診察費,462,限「全民健康保險牙醫門診總額特殊醫療服務計畫」適用對象之牙醫醫療服務申報。,20240701,29101231,,00314C,(三)前述適用鄉鎮牙醫師如有以下各項情形之一，不適用本原則之折付方式：；1.該分區已結算之最近四季浮
符合牙醫門診加強感染管制實施方案之環口全景X光片診察,642,1.係指病人在該院所從未執行本項診察或01271C，或三年以上未就診，且該病人基於醫師之專業判斷，有施行環口全景X光片診察之需要，醫師得於主訴處理完畢後擇適當時機執行。2.申報時應檢附Panoramic radiography環口全景X光片攝影。3.同次診察內含34001C至34004C之X光費用，不得另行申報。4.病歷中除應記載缺牙部位、牙冠牙橋與阻生齒外，應記載X光片呈現之診斷與發現。5.本項與01271C三年內限擇一申報一次，申報本項一年內不得申報01272C、01273C、00316C、00317C。,20231001,29101231,,00315C,(三)前述適用鄉鎮牙醫師如有以下各項情形之一，不適用本原則之折付方式：；1.該分區已結算之最近四季浮
符合牙醫門診加強感染管制實施方案之年度X光片診察,642,1.係指病人間隔一年以上未就診或二年以上未執行本項，且經醫師專業判斷疑有鄰接面齲齒或疑似牙周炎者，醫師得於主訴處理完畢後擇適當時機執行。2.申報時應檢附雙側咬翼片Bite-Wing(後牙) 及至少二張根尖周X光攝影(前牙)或至少四張根尖周X光片（不同部位，後牙優先）。3.同次診察內含34001C至34004C之X光費用，不得另行申報。4.病歷中除應記載缺牙部位、牙冠牙橋與阻生齒以及鄰接面齲齒齒位及部位外，應記載X光片呈現之診斷與發現。5.申報本項一年內不得申報01271C、01272C、01273C、00315C、00317C。,20231001,29101231,,00316C,第三部 牙醫；一、醫事服務機構實施牙科診療項目，除本部所表列外，得適用本標準其他章節之項目。；二、牙
符合牙醫門診加強感染管制實施方案之高齲齒罹患率族群年度X光片診察,642,1.適應症係指一年以上未執行本項，且符合高齲齒罹患率的族群者，經醫師專業判斷有執行X光片診察需要者，醫師可於病人之主訴處理完畢後擇適當時機執行。2.申報時應檢附雙側咬翼片Bite-Wing（後牙）及至少二張根尖周X光攝影（前牙）。3.高齲齒罹患率的族群為：(1)化療、放射線治療病人。(2)中風病人。(3)自體免疫疾病病人。(4)糖尿病病人。(5)心血管疾病病人。(6)巴金氏症Parkinson's disease。(7)透析治療(洗腎)病人。(8)經醫師專業判斷為高齲齒罹患率族群者。（須詳細註明原因）4.同次診察內含34001C至34004C之X光費用，不得另行申報。5.病歷中除應記載缺牙部位、牙冠牙橋與阻生齒以及鄰接面齲齒齒位及部位外，應記載X光片呈現之診斷與發現。6.申報本項一年內不得申報01271C、01272C、01273C、00315C、00316C。,20231001,29101231,,00317C,(三)前述適用鄉鎮牙醫師如有以下各項情形之一，不適用本原則之折付方式：；1.該分區已結算之最近四季浮
